 ,Greedy,Weighted-A*,A*,Dijkstras, ,Greedy,Weighted-A*,A*,Dijkstras
Time:,0.008962392807006836,0.008290767669677734,0.008375167846679688,0.008563995361328125,Traffic:,51,51,51,51
Time:,0.03515458106994629,0.0457758903503418,0.04828000068664551,0.05218076705932617,Traffic:,72,70,63,63
Time:,0.06473755836486816,0.0769810676574707,0.09790992736816406,0.10252666473388672,Traffic:,127,94,89,89
Time:,0.0915215015411377,0.10171699523925781,0.1423189640045166,0.14762473106384277,Traffic:,99,99,99,99
Time:,0.10963869094848633,0.12284016609191895,0.1723499298095703,0.17765188217163086,Traffic:,73,73,73,73
Time:,0.14705967903137207,0.16840219497680664,0.25699305534362793,0.26716065406799316,Traffic:,159,159,152,152
Time:,0.2747197151184082,0.44045019149780273,0.6170990467071533,0.6205987930297852,Traffic:,451,435,432,432
Time:,0.5973095893859863,0.8403031826019287,1.8953361511230469,2.0184998512268066,Traffic:,590,542,530,528
Time:,0.6168532371520996,0.8609364032745361,1.9314069747924805,2.059871196746826,Traffic:,75,75,75,75
Time:,1.0955662727355957,1.3601045608520508,2.764315605163574,2.9571001529693604,Traffic:,342,218,178,183
Time:,1.180572271347046,1.4463295936584473,2.8562517166137695,3.049391269683838,Traffic:,225,225,225,225
Time:,1.225633144378662,1.4940736293792725,2.913064956665039,3.1114583015441895,Traffic:,199,199,199,199
Time:,1.2654380798339844,1.5350685119628906,2.9938509464263916,3.1953744888305664,Traffic:,168,168,168,168
Time:,1.289851188659668,1.5600075721740723,3.054332733154297,3.2698986530303955,Traffic:,111,111,107,107
Time:,1.3356752395629883,1.6041734218597412,3.150960683822632,3.374546527862549,Traffic:,187,187,187,187
Time:,0.0013148784637451172,0.0013740062713623047,0.0012869834899902344,0.0012841224670410156,Traffic:,6,6,6,6
Time:,0.00841212272644043,0.008246898651123047,0.008117914199829102,0.008363962173461914,Traffic:,28,28,28,28
Time:,0.07595705986022949,0.04046297073364258,0.05074477195739746,0.05319809913635254,Traffic:,62,62,62,62
Time:,0.1073160171508789,0.07337093353271484,0.10076260566711426,0.1060030460357666,Traffic:,118,108,94,94
Time:,0.12978005409240723,0.09578585624694824,0.1397254467010498,0.14755702018737793,Traffic:,107,107,107,107
Time:,0.14760422706604004,0.1142740249633789,0.16936445236206055,0.17705702781677246,Traffic:,63,63,63,63
Time:,0.1868422031402588,0.15215015411376953,0.25199151039123535,0.2602958679199219,Traffic:,159,159,159,159
Time:,0.31403231620788574,0.4144432544708252,0.587857723236084,0.592505693435669,Traffic:,402,394,381,381
Time:,0.6474871635437012,0.8316242694854736,2.014221668243408,2.0888326168060303,Traffic:,666,641,605,604
Time:,0.6655950546264648,0.8509261608123779,2.0512497425079346,2.1258647441864014,Traffic:,87,87,87,87
Time:,1.1293919086456299,1.322387933731079,2.8867697715759277,3.0195915699005127,Traffic:,301,194,175,175
Time:,1.214324951171875,1.405768871307373,2.979590892791748,3.1115236282348633,Traffic:,206,206,206,206
Time:,1.2598772048950195,1.4562811851501465,3.03355073928833,3.1726598739624023,Traffic:,223,223,223,223
Time:,1.30147123336792,1.506181240081787,3.1190457344055176,3.2568697929382324,Traffic:,196,196,196,196
Time:,1.3277621269226074,1.5295963287353516,3.1684749126434326,3.318018913269043,Traffic:,103,94,94,94
Time:,1.3701210021972656,1.572162389755249,3.262856960296631,3.422693967819214,Traffic:,180,180,180,180
Time:,0.0015621185302734375,0.0015518665313720703,0.0015149116516113281,0.0013589859008789062,Traffic:,6,6,6,6
Time:,0.010396003723144531,0.009295940399169922,0.008659839630126953,0.00840306282043457,Traffic:,61,61,61,61
Time:,0.03634905815124512,0.03712773323059082,0.04704689979553223,0.04786324501037598,Traffic:,62,43,39,39
Time:,0.06535100936889648,0.06835079193115234,0.0933389663696289,0.09333205223083496,Traffic:,122,79,76,76
Time:,0.08826398849487305,0.10649943351745605,0.13791918754577637,0.14079809188842773,Traffic:,123,123,123,123
Time:,0.10622596740722656,0.12673330307006836,0.17316627502441406,0.1762099266052246,Traffic:,80,80,80,80
Time:,0.14121794700622559,0.16545963287353516,0.2531592845916748,0.25891876220703125,Traffic:,148,148,146,146
Time:,0.2662820816040039,0.4285273551940918,0.5969753265380859,0.6003928184509277,Traffic:,392,379,368,368
Time:,0.5830998420715332,1.0461604595184326,2.1495683193206787,2.1809909343719482,Traffic:,744,711,678,678
Time:,0.6013576984405518,1.0653653144836426,2.191176176071167,2.2251598834991455,Traffic:,65,65,65,65
Time:,1.095172643661499,1.6523303985595703,3.120319128036499,3.17600679397583,Traffic:,308,244,202,202
Time:,1.1805264949798584,1.7349693775177002,3.213280200958252,3.2684895992279053,Traffic:,194,194,194,194
Time:,1.224416732788086,1.780186414718628,3.2684824466705322,3.3273816108703613,Traffic:,215,215,210,210
Time:,1.2657506465911865,1.8357975482940674,3.358462333679199,3.4115967750549316,Traffic:,212,189,186,186
Time:,1.3006937503814697,1.8610126972198486,3.4120962619781494,3.4671099185943604,Traffic:,100,100,99,99
Time:,1.343660831451416,1.9098005294799805,3.520496129989624,3.581088066101074,Traffic:,182,182,180,180
Time:,0.0014617443084716797,0.0013840198516845703,0.0013179779052734375,0.0012621879577636719,Traffic:,13,13,13,13
Time:,0.008601903915405273,0.008993148803710938,0.00970768928527832,0.008688211441040039,Traffic:,42,42,42,42
Time:,0.03398895263671875,0.044899940490722656,0.053021907806396484,0.05101823806762695,Traffic:,69,64,64,69
Time:,0.06296586990356445,0.07701587677001953,0.09459877014160156,0.10017657279968262,Traffic:,136,98,98,98
Time:,0.08598089218139648,0.09946489334106445,0.13423490524291992,0.14131760597229004,Traffic:,88,88,88,88
Time:,0.10359668731689453,0.11868810653686523,0.16284394264221191,0.1695866584777832,Traffic:,72,72,72,72
Time:,0.1397566795349121,0.161912202835083,0.23756074905395508,0.2456648349761963,Traffic:,151,151,148,148
Time:,0.2659027576446533,0.4335198402404785,0.5862679481506348,0.6048438549041748,Traffic:,432,412,399,399
Time:,0.5969626903533936,0.8452348709106445,1.923034906387329,2.027005910873413,Traffic:,691,647,632,633
Time:,0.6157705783843994,0.8735477924346924,1.9676709175109863,2.069992780685425,Traffic:,100,100,93,93
Time:,1.0814943313598633,1.412996768951416,2.8929359912872314,3.04856276512146,Traffic:,354,259,209,208
Time:,1.1668603420257568,1.4988367557525635,2.984661817550659,3.1400067806243896,Traffic:,176,176,176,176
Time:,1.210524559020996,1.550792932510376,3.039686918258667,3.1987435817718506,Traffic:,213,213,211,211
Time:,1.2499525547027588,1.6090829372406006,3.125676155090332,3.284721612930298,Traffic:,177,177,177,177
Time:,1.274005651473999,1.6361932754516602,3.1794981956481934,3.343024492263794,Traffic:,107,107,103,103
Time:,1.3191547393798828,1.6803531646728516,3.2698514461517334,3.4456324577331543,Traffic:,183,183,183,183
Time:,0.0014369487762451172,0.0014579296112060547,0.0014231204986572266,0.001363992691040039,Traffic:,8,8,8,8
Time:,0.010264873504638672,0.009530067443847656,0.00842738151550293,0.009344100952148438,Traffic:,41,41,41,41
Time:,0.0393519401550293,0.041785240173339844,0.05015158653259277,0.050486087799072266,Traffic:,63,63,61,61
Time:,0.06824493408203125,0.07275032997131348,0.08993864059448242,0.09003496170043945,Traffic:,136,100,95,95
Time:,0.09159708023071289,0.10580825805664062,0.13211297988891602,0.1329188346862793,Traffic:,106,106,106,106
Time:,0.10985517501831055,0.12366843223571777,0.15962505340576172,0.1623525619506836,Traffic:,68,68,68,68
Time:,0.14683914184570312,0.16469550132751465,0.23869609832763672,0.24422860145568848,Traffic:,148,148,139,139
Time:,0.2699460983276367,0.33916735649108887,0.5762379169464111,0.5904967784881592,Traffic:,383,343,341,341
Time:,0.5885982513427734,0.748105525970459,2.0285940170288086,2.120374917984009,Traffic:,709,636,615,615
Time:,0.6076662540435791,0.7689764499664307,2.0630998611450195,2.155813694000244,Traffic:,88,88,88,88
Time:,1.07861328125,1.4012773036956787,3.1733226776123047,3.2933177947998047,Traffic:,373,263,235,235
Time:,1.168926477432251,1.4939374923706055,3.264984607696533,3.388373613357544,Traffic:,231,231,231,231
Time:,1.2127923965454102,1.5402514934539795,3.3186445236206055,3.4451327323913574,Traffic:,209,199,199,199
Time:,1.2520935535430908,1.586409330368042,3.405731678009033,3.529540777206421,Traffic:,181,181,181,181
Time:,1.2775497436523438,1.6103034019470215,3.476064443588257,3.6043238639831543,Traffic:,124,124,124,124
Time:,1.3229939937591553,1.6529126167297363,3.5681395530700684,3.7111268043518066,Traffic:,157,157,152,152
Time:,0.0013339519500732422,0.0013680458068847656,0.001302957534790039,0.0012390613555908203,Traffic:,4,4,4,4
Time:,0.008320808410644531,0.008684158325195312,0.008594274520874023,0.008381843566894531,Traffic:,33,33,33,33
Time:,0.03641796112060547,0.041378021240234375,0.049784183502197266,0.052968740463256836,Traffic:,54,54,50,50
Time:,0.06596589088439941,0.08543682098388672,0.10625839233398438,0.11284160614013672,Traffic:,118,110,110,110
Time:,0.09556388854980469,0.10823607444763184,0.14902544021606445,0.15658950805664062,Traffic:,92,92,92,92
Time:,0.11375260353088379,0.12847495079040527,0.18130230903625488,0.1867835521697998,Traffic:,71,71,71,71
Time:,0.14945769309997559,0.16503572463989258,0.25954437255859375,0.2653183937072754,Traffic:,127,127,121,121
Time:,0.2753016948699951,0.4056527614593506,0.6114776134490967,0.6096591949462891,Traffic:,423,407,404,404
Time:,0.5985116958618164,0.8441786766052246,1.8208136558532715,1.9077892303466797,Traffic:,677,635,581,580
Time:,0.6171009540557861,0.8642845153808594,1.8538105487823486,1.943110466003418,Traffic:,66,66,64,64
Time:,1.082751750946045,1.2965023517608643,2.8385086059570312,2.962580680847168,Traffic:,332,201,181,181
Time:,1.1684117317199707,1.3855540752410889,2.9298746585845947,3.0563149452209473,Traffic:,206,206,206,206
Time:,1.212151050567627,1.430976152420044,2.986741542816162,3.1128718852996826,Traffic:,191,191,190,190
Time:,1.2539012432098389,1.4776513576507568,3.05792236328125,3.1918489933013916,Traffic:,156,156,156,156
Time:,1.2793500423431396,1.5044023990631104,3.1217844486236572,3.254061698913574,Traffic:,101,101,101,101
Time:,1.3230488300323486,1.549140214920044,3.206331491470337,3.3477747440338135,Traffic:,158,158,158,158
Time:,0.0014789104461669922,0.0013499259948730469,0.0012958049774169922,0.0012879371643066406,Traffic:,12,12,12,12
Time:,0.008591890335083008,0.008340835571289062,0.008399724960327148,0.00840306282043457,Traffic:,50,50,50,50
Time:,0.0785984992980957,0.041864871978759766,0.04862785339355469,0.048838138580322266,Traffic:,50,47,47,47
Time:,0.10815548896789551,0.0741128921508789,0.08980870246887207,0.0948941707611084,Traffic:,127,74,74,74
Time:,0.13170957565307617,0.10110592842102051,0.13283562660217285,0.14083504676818848,Traffic:,100,100,100,100
Time:,0.14923667907714844,0.12120914459228516,0.16043758392333984,0.16967487335205078,Traffic:,73,73,73,73
Time:,0.18712377548217773,0.1633002758026123,0.25043559074401855,0.251112699508667,Traffic:,151,151,148,148
Time:,0.3136258125305176,0.38962221145629883,0.5914585590362549,0.5960948467254639,Traffic:,388,375,373,373
Time:,0.6205418109893799,0.9439370632171631,1.8864953517913818,2.0267200469970703,Traffic:,686,635,590,590
Time:,0.6401751041412354,0.9666030406951904,1.9208474159240723,2.0630578994750977,Traffic:,82,72,72,72
Time:,1.1073713302612305,1.5370030403137207,3.0011653900146484,3.157806873321533,Traffic:,346,224,210,210
Time:,1.192742109298706,1.6196951866149902,3.0967204570770264,3.247124195098877,Traffic:,201,201,201,201
Time:,1.2363150119781494,1.6635160446166992,3.1511881351470947,3.3056461811065674,Traffic:,195,195,194,194
Time:,1.275982141494751,1.7057569026947021,3.23822283744812,3.3938682079315186,Traffic:,154,154,154,154
Time:,1.300779104232788,1.7305798530578613,3.2826738357543945,3.444179058074951,Traffic:,99,99,96,96
Time:,1.3443653583526611,1.777026891708374,3.375398874282837,3.53753924369812,Traffic:,176,176,161,161
Time:,0.0014119148254394531,0.0013921260833740234,0.0012879371643066406,0.001260995864868164,Traffic:,12,12,12,12
Time:,0.008435964584350586,0.009198188781738281,0.00861978530883789,0.009232759475708008,Traffic:,50,50,50,50
Time:,0.034668922424316406,0.08551931381225586,0.052520751953125,0.05104684829711914,Traffic:,86,68,68,68
Time:,0.06460404396057129,0.12775135040283203,0.10229158401489258,0.101470947265625,Traffic:,107,98,98,98
Time:,0.08729982376098633,0.1523730754852295,0.14702129364013672,0.14614391326904297,Traffic:,113,113,113,113
Time:,0.10595512390136719,0.1712357997894287,0.17655634880065918,0.17997193336486816,Traffic:,68,68,68,68
Time:,0.14305925369262695,0.20982956886291504,0.2573263645172119,0.26239776611328125,Traffic:,130,130,130,130
Time:,0.2747211456298828,0.47866058349609375,0.5950312614440918,0.603151798248291,Traffic:,410,401,398,398
Time:,0.6069672107696533,0.9668445587158203,1.9775991439819336,2.0745017528533936,Traffic:,654,622,570,570
Time:,0.62530517578125,0.9882564544677734,2.009350061416626,2.112224578857422,Traffic:,69,60,60,60
Time:,1.094330072402954,1.5067167282104492,2.8713581562042236,3.0182456970214844,Traffic:,326,233,191,193
Time:,1.1781840324401855,1.6012027263641357,2.9700729846954346,3.1085166931152344,Traffic:,218,218,218,218
Time:,1.223296880722046,1.6487419605255127,3.025723695755005,3.1673858165740967,Traffic:,258,258,258,258
Time:,1.2646558284759521,1.6963448524475098,3.1076977252960205,3.2543928623199463,Traffic:,160,160,154,154
Time:,1.2895088195800781,1.7206578254699707,3.1795427799224854,3.328587770462036,Traffic:,127,127,127,127
Time:,1.335925579071045,1.7653229236602783,3.278684616088867,3.42946195602417,Traffic:,189,189,187,187
Time:,0.0016040802001953125,0.0014929771423339844,0.0013802051544189453,0.0013849735260009766,Traffic:,19,19,19,19
Time:,0.010013341903686523,0.009048938751220703,0.008375167846679688,0.008961200714111328,Traffic:,48,48,48,48
Time:,0.0358884334564209,0.04628705978393555,0.048995256423950195,0.050759315490722656,Traffic:,70,62,62,62
Time:,0.06846332550048828,0.08383989334106445,0.08810806274414062,0.09204626083374023,Traffic:,125,99,91,91
Time:,0.09161138534545898,0.11205792427062988,0.13361787796020508,0.1369001865386963,Traffic:,117,117,117,117
Time:,0.1108403205871582,0.13038086891174316,0.16129684448242188,0.16533231735229492,Traffic:,59,59,59,59
Time:,0.1460566520690918,0.17206692695617676,0.2426607608795166,0.24728727340698242,Traffic:,120,120,120,120
Time:,0.2767026424407959,0.4433104991912842,0.587885856628418,0.5934584140777588,Traffic:,426,412,402,402
Time:,0.6028368473052979,0.9530763626098633,2.0879578590393066,2.1138532161712646,Traffic:,669,657,647,647
Time:,0.6221327781677246,0.9729952812194824,2.1265757083892822,2.1562862396240234,Traffic:,89,89,88,88
Time:,1.0986053943634033,1.4938342571258545,3.0689244270324707,3.1205382347106934,Traffic:,318,210,197,196
Time:,1.1863481998443604,1.5808541774749756,3.1545212268829346,3.2093241214752197,Traffic:,174,174,174,174
Time:,1.232781171798706,1.629296064376831,3.2108380794525146,3.2706851959228516,Traffic:,236,236,236,236
Time:,1.2724370956420898,1.691267967224121,3.297544002532959,3.356398105621338,Traffic:,155,155,146,146
Time:,1.2965261936187744,1.7152717113494873,3.3455779552459717,3.4090099334716797,Traffic:,102,102,102,102
Time:,1.3400702476501465,1.7655246257781982,3.446521043777466,3.5118579864501953,Traffic:,211,211,197,197
Time:,0.0015380382537841797,0.0013892650604248047,0.0013036727905273438,0.0012788772583007812,Traffic:,8,8,8,8
Time:,0.008762121200561523,0.008390426635742188,0.008662700653076172,0.009509801864624023,Traffic:,38,38,38,38
Time:,0.03407001495361328,0.04468059539794922,0.054735422134399414,0.05244588851928711,Traffic:,65,65,57,57
Time:,0.06316590309143066,0.08394360542297363,0.10213041305541992,0.1020040512084961,Traffic:,104,95,95,95
Time:,0.09048700332641602,0.1111297607421875,0.1440422534942627,0.14527010917663574,Traffic:,95,95,95,95
Time:,0.10905003547668457,0.13091588020324707,0.17360234260559082,0.1754748821258545,Traffic:,88,88,88,88
Time:,0.1447131633758545,0.17040324211120605,0.24706625938415527,0.2581360340118408,Traffic:,142,142,142,142
Time:,0.2693042755126953,0.42467427253723145,0.6019232273101807,0.6139280796051025,Traffic:,460,413,403,405
Time:,0.5873920917510986,0.8265511989593506,1.9693682193756104,2.074702024459839,Traffic:,652,612,565,565
Time:,0.6062119007110596,0.8455240726470947,2.000075578689575,2.1093900203704834,Traffic:,65,65,65,65
Time:,1.0780177116394043,1.3280138969421387,2.959643602371216,3.119274139404297,Traffic:,287,224,187,186
Time:,1.164569616317749,1.4125607013702393,3.050769805908203,3.21417498588562,Traffic:,195,195,195,195
Time:,1.2073326110839844,1.4585237503051758,3.1056857109069824,3.269979953765869,Traffic:,217,217,216,216
Time:,1.2466459274291992,1.5040297508239746,3.1948676109313965,3.3550000190734863,Traffic:,147,147,147,147
Time:,1.2709741592407227,1.5290544033050537,3.2442915439605713,3.4122719764709473,Traffic:,91,91,91,91
Time:,1.3142130374908447,1.5766174793243408,3.3343844413757324,3.5092389583587646,Traffic:,159,159,159,159
Time:,0.0015370845794677734,0.0013709068298339844,0.0013098716735839844,0.0012590885162353516,Traffic:,6,6,6,6
Time:,0.008733987808227539,0.008275747299194336,0.008159875869750977,0.008432865142822266,Traffic:,53,53,53,53
Time:,0.07582902908325195,0.04013180732727051,0.05624699592590332,0.05373263359069824,Traffic:,58,57,55,55
Time:,0.10552406311035156,0.07869172096252441,0.10162711143493652,0.09719157218933105,Traffic:,107,103,103,103
Time:,0.1284348964691162,0.10634756088256836,0.14760208129882812,0.1423325538635254,Traffic:,106,106,106,106
Time:,0.14647173881530762,0.12501740455627441,0.17684292793273926,0.17077374458312988,Traffic:,89,89,89,89
Time:,0.1831188201904297,0.163651704788208,0.24854087829589844,0.25089383125305176,Traffic:,131,131,130,130
Time:,0.31258392333984375,0.42344164848327637,0.5831449031829834,0.593132734298706,Traffic:,417,388,385,385
Time:,0.6299691200256348,0.8501086235046387,2.002135753631592,2.0893306732177734,Traffic:,699,664,620,620
Time:,0.6482081413269043,0.8707156181335449,2.033569812774658,2.124640464782715,Traffic:,78,78,75,75
Time:,1.1082563400268555,1.4301977157592773,3.0762269496917725,3.194420337677002,Traffic:,350,227,202,202
Time:,1.1937294006347656,1.5142996311187744,3.1703855991363525,3.2877984046936035,Traffic:,193,193,193,193
Time:,1.2363262176513672,1.5597302913665771,3.2270023822784424,3.3436973094940186,Traffic:,245,245,245,245
Time:,1.2751469612121582,1.6114680767059326,3.3173282146453857,3.4302401542663574,Traffic:,205,175,175,175
Time:,1.2985048294067383,1.638261079788208,3.363588333129883,3.4846529960632324,Traffic:,90,90,86,86
Time:,1.3425078392028809,1.6838648319244385,3.4576871395111084,3.5823488235473633,Traffic:,191,191,191,191
Time:,0.0016248226165771484,0.0015518665313720703,0.0014379024505615234,0.00133514404296875,Traffic:,8,8,8,8
Time:,0.010392904281616211,0.009140729904174805,0.008411884307861328,0.009419441223144531,Traffic:,48,48,48,48
Time:,0.03823995590209961,0.04429364204406738,0.05153369903564453,0.05198955535888672,Traffic:,65,65,52,52
Time:,0.06712079048156738,0.08505749702453613,0.10993695259094238,0.10709953308105469,Traffic:,139,122,115,115
Time:,0.0920417308807373,0.1089174747467041,0.15147781372070312,0.14967942237854004,Traffic:,97,97,97,97
Time:,0.11006045341491699,0.12982654571533203,0.1806929111480713,0.1787395477294922,Traffic:,73,73,73,73
Time:,0.1460263729095459,0.17135953903198242,0.25647497177124023,0.25805234909057617,Traffic:,124,124,115,115
Time:,0.2761871814727783,0.4302356243133545,0.6084518432617188,0.6118481159210205,Traffic:,460,448,439,439
Time:,0.6024131774902344,0.8451666831970215,2.3311047554016113,2.218834161758423,Traffic:,621,635,606,607
Time:,0.6241750717163086,0.8681967258453369,2.3741157054901123,2.2613532543182373,Traffic:,85,85,85,85
Time:,1.1396398544311523,1.3763468265533447,3.3038904666900635,3.2058043479919434,Traffic:,341,231,199,199
Time:,1.2258970737457275,1.4638197422027588,3.3975236415863037,3.2977681159973145,Traffic:,211,211,211,211
Time:,1.2688319683074951,1.5097227096557617,3.4489927291870117,3.3500802516937256,Traffic:,181,181,176,176
Time:,1.3077571392059326,1.5575957298278809,3.535993814468384,3.436535358428955,Traffic:,182,182,172,172
Time:,1.3346712589263916,1.5838778018951416,3.57792592048645,3.485391616821289,Traffic:,87,87,86,86
Time:,1.3793973922729492,1.6329338550567627,3.6760799884796143,3.5885307788848877,Traffic:,172,172,167,167
Time:,0.001461029052734375,0.0013060569763183594,0.0013320446014404297,0.0012271404266357422,Traffic:,11,11,11,11
Time:,0.008754968643188477,0.009068012237548828,0.00874018669128418,0.00888824462890625,Traffic:,35,35,35,35
Time:,0.03582310676574707,0.04952120780944824,0.05482792854309082,0.055045366287231445,Traffic:,79,72,59,60
Time:,0.06705927848815918,0.07819724082946777,0.08947587013244629,0.08949542045593262,Traffic:,138,99,99,99
Time:,0.0941152572631836,0.1007833480834961,0.13153386116027832,0.13414525985717773,Traffic:,92,92,92,92
Time:,0.11200618743896484,0.11932539939880371,0.16040492057800293,0.16403841972351074,Traffic:,61,61,61,61
Time:,0.1470022201538086,0.16788840293884277,0.2446880340576172,0.2500333786010742,Traffic:,161,161,155,155
Time:,0.2717781066894531,0.4283003807067871,0.5903966426849365,0.6017155647277832,Traffic:,393,381,381,380
Time:,0.6049790382385254,1.00673508644104,2.1080644130706787,2.150280714035034,Traffic:,673,644,611,611
Time:,0.6235771179199219,1.026515245437622,2.137636184692383,2.187058687210083,Traffic:,75,75,75,75
Time:,1.098052978515625,1.5226612091064453,3.019472122192383,3.1003916263580322,Traffic:,349,237,196,196
Time:,1.1884169578552246,1.6124684810638428,3.111896276473999,3.195002555847168,Traffic:,204,204,204,204
Time:,1.2344388961791992,1.6568105220794678,3.170180320739746,3.2515745162963867,Traffic:,190,190,190,190
Time:,1.273852825164795,1.7114574909210205,3.2585415840148926,3.341134548187256,Traffic:,189,189,168,170
Time:,1.2972228527069092,1.735304832458496,3.30873966217041,3.3905186653137207,Traffic:,75,75,75,75
Time:,1.3425145149230957,1.7830357551574707,3.399829864501953,3.4873056411743164,Traffic:,181,181,174,174
Time:,0.0014498233795166016,0.0014181137084960938,0.0013420581817626953,0.0012438297271728516,Traffic:,9,9,9,9
Time:,0.0088958740234375,0.008125066757202148,0.008103132247924805,0.008213996887207031,Traffic:,49,49,49,49
Time:,0.07590794563293457,0.04461193084716797,0.05254530906677246,0.05332303047180176,Traffic:,73,66,59,59
Time:,0.10693979263305664,0.07568812370300293,0.10046243667602539,0.09994316101074219,Traffic:,137,114,110,110
Time:,0.13025975227355957,0.1072392463684082,0.1462843418121338,0.14610028266906738,Traffic:,117,117,117,117
Time:,0.1480576992034912,0.12637901306152344,0.17730450630187988,0.17726922035217285,Traffic:,84,84,84,84
Time:,0.18651676177978516,0.16378426551818848,0.2585465908050537,0.26067328453063965,Traffic:,134,134,133,133
Time:,0.3155386447906494,0.4020540714263916,0.6099123954772949,0.6144533157348633,Traffic:,432,383,378,378
Time:,0.6320927143096924,0.8236141204833984,1.8509752750396729,1.9761300086975098,Traffic:,636,620,563,563
Time:,0.650702714920044,0.8461940288543701,1.8933265209197998,2.0195209980010986,Traffic:,67,67,65,65
Time:,1.124093770980835,1.4275662899017334,2.750593423843384,2.9597599506378174,Traffic:,311,228,187,187
Time:,1.2067680358886719,1.5121421813964844,2.84708833694458,3.05446195602417,Traffic:,199,199,199,199
Time:,1.2528090476989746,1.5565383434295654,2.9033203125,3.1147289276123047,Traffic:,204,204,198,198
Time:,1.293954849243164,1.6019275188446045,2.990211248397827,3.2016921043395996,Traffic:,155,155,155,155
Time:,1.3229999542236328,1.6254935264587402,3.042358160018921,3.2649669647216797,Traffic:,99,99,99,99
Time:,1.3682401180267334,1.6719036102294922,3.132078170776367,3.355005979537964,Traffic:,190,190,168,168
Time:,0.00162506103515625,0.0015778541564941406,0.0014972686767578125,0.0014579296112060547,Traffic:,15,15,15,15
Time:,0.010000944137573242,0.009398937225341797,0.008505582809448242,0.008989810943603516,Traffic:,49,49,49,49
Time:,0.03663325309753418,0.04509878158569336,0.048479557037353516,0.05057501792907715,Traffic:,78,74,62,62
Time:,0.06598758697509766,0.08490371704101562,0.09301543235778809,0.09677577018737793,Traffic:,125,103,103,103
Time:,0.0890045166015625,0.11195206642150879,0.1372075080871582,0.14346957206726074,Traffic:,102,102,102,102
Time:,0.10972046852111816,0.1317899227142334,0.16225337982177734,0.1705455780029297,Traffic:,63,63,63,63
Time:,0.14528822898864746,0.17676591873168945,0.2414841651916504,0.24923038482666016,Traffic:,127,127,123,123
Time:,0.26932811737060547,0.45894694328308105,0.5937271118164062,0.6059794425964355,Traffic:,447,417,407,407
Time:,0.592637300491333,0.9448857307434082,1.9454240798950195,2.065563440322876,Traffic:,674,643,599,598
Time:,0.6111841201782227,0.9643197059631348,1.976351022720337,2.099717378616333,Traffic:,74,65,65,65
Time:,1.080381155014038,1.5946857929229736,3.1412360668182373,3.2564010620117188,Traffic:,405,287,230,230
Time:,1.1650102138519287,1.6742398738861084,3.236905097961426,3.3490898609161377,Traffic:,202,202,202,202
Time:,1.2087271213531494,1.7193458080291748,3.2987682819366455,3.409609794616699,Traffic:,221,221,221,221
Time:,1.2484180927276611,1.7683308124542236,3.3838963508605957,3.497084856033325,Traffic:,171,171,171,171
Time:,1.2717199325561523,1.7929539680480957,3.4250082969665527,3.545012950897217,Traffic:,102,102,96,96
Time:,1.3197827339172363,1.8432998657226562,3.509603500366211,3.639096736907959,Traffic:,203,203,182,182
Time:,0.001399993896484375,0.0013358592987060547,0.0013058185577392578,0.0013208389282226562,Traffic:,1,1,1,1
Time:,0.008460044860839844,0.008152008056640625,0.007982969284057617,0.008696794509887695,Traffic:,26,26,26,26
Time:,0.035060882568359375,0.04346179962158203,0.05133795738220215,0.04971671104431152,Traffic:,58,58,53,52
Time:,0.06504082679748535,0.08225059509277344,0.09605193138122559,0.09542250633239746,Traffic:,138,99,99,99
Time:,0.09400796890258789,0.11722278594970703,0.13964271545410156,0.14264750480651855,Traffic:,119,119,119,119
Time:,0.11218500137329102,0.13573598861694336,0.16940069198608398,0.1711134910583496,Traffic:,88,88,88,88
Time:,0.15034723281860352,0.17403101921081543,0.244492769241333,0.2569284439086914,Traffic:,136,136,131,136
Time:,0.27797436714172363,0.42044806480407715,0.5973436832427979,0.6091334819793701,Traffic:,385,365,353,353
Time:,0.6012744903564453,0.805732250213623,1.9505648612976074,2.1155004501342773,Traffic:,657,622,608,612
Time:,0.6249105930328369,0.8262491226196289,1.985088586807251,2.1541192531585693,Traffic:,74,74,69,69
Time:,1.1041042804718018,1.3661003112792969,2.821310520172119,3.033586263656616,Traffic:,331,245,203,203
Time:,1.1905732154846191,1.4481961727142334,2.915492534637451,3.1244561672210693,Traffic:,182,182,182,182
Time:,1.237370252609253,1.494861125946045,2.976457357406616,3.181089162826538,Traffic:,205,205,205,205
Time:,1.276322603225708,1.54451322555542,3.0659875869750977,3.2668449878692627,Traffic:,174,174,174,174
Time:,1.3010635375976562,1.5696241855621338,3.1146037578582764,3.324138879776001,Traffic:,94,94,87,87
Time:,1.3452234268188477,1.6145551204681396,3.2112298011779785,3.4292678833007812,Traffic:,172,172,172,172
Time:,0.0014553070068359375,0.001558065414428711,0.0013921260833740234,0.0012958049774169922,Traffic:,11,11,11,11
Time:,0.00885629653930664,0.008253097534179688,0.008109092712402344,0.008229970932006836,Traffic:,31,31,31,31
Time:,0.07597517967224121,0.042070865631103516,0.04809308052062988,0.049021005630493164,Traffic:,51,45,41,41
Time:,0.10547447204589844,0.07236671447753906,0.0992441177368164,0.10158109664916992,Traffic:,125,94,94,94
Time:,0.12856245040893555,0.09599566459655762,0.14393925666809082,0.14561104774475098,Traffic:,85,85,85,85
